,DBN,SCHOOL NAME,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,sat_score,AP Test Takers ,Total Exams Taken,Number of Exams with scores 3 4 or 5,Demographic,Cohort,Total Cohort,Total Grads - n,Total Grads - % of cohort,Dropped Out - n,Dropped Out - % of cohort,schoolyear,total_enrollment,ell_num,ell_percent,asian_num,asian_per,black_num,black_per,hispanic_num,hispanic_per,white_num,white_per,male_num,male_per,female_num,female_per,boro,lat,lon
2006,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432.0,419.0,401.0,1252.0,43.0,69.0,18.0,Total Cohort,2006,71.0,67,94.4%,0,0%,20072008,581,9.0,1.5,28,4.8,335,57.7,151,26.0,59,10.2,262.0,45.1,319.0,54.9,Queens,40.58600718700046,-73.82308944399965
2007,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432.0,419.0,401.0,1252.0,43.0,69.0,18.0,Total Cohort,2006,71.0,67,94.4%,0,0%,20082009,568,3.0,0.5,32,5.6,333,58.6,150,26.4,47,8.3,257.0,45.2,311.0,54.8,Queens,40.58600718700046,-73.82308944399965
2008,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432.0,419.0,401.0,1252.0,43.0,69.0,18.0,Total Cohort,2006,71.0,67,94.4%,0,0%,20092010,565,8.0,1.4,33,5.8,304,53.8,164,29.0,49,8.7,276.0,48.8,289.0,51.2,Queens,40.58600718700046,-73.82308944399965
2009,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432.0,419.0,401.0,1252.0,43.0,69.0,18.0,Total Cohort,2006,71.0,67,94.4%,0,0%,20102011,617,8.0,1.3,38,6.2,335,54.3,177,28.7,61,9.9,307.0,49.8,310.0,50.2,Queens,40.58600718700046,-73.82308944399965
2010,27Q262,CHANNEL VIEW SCHOOL FOR RESEARCH,74,432.0,419.0,401.0,1252.0,43.0,69.0,18.0,Total Cohort,2006,71.0,67,94.4%,0,0%,20112012,636,8.0,1.3,36,5.7,351,55.2,175,27.5,71,11.2,325.0,51.1,311.0,48.9,Queens,40.58600718700046,-73.82308944399965
2011,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391.0,401.0,364.0,1156.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,2.0,s,s,s,s,20082009,55,6.0,10.9,1,1.8,34,61.8,11,20.0,3,5.5,31.0,56.4,24.0,43.6,Queens,40.60198933600049,-73.76283432299965
2012,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391.0,401.0,364.0,1156.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,2.0,s,s,s,s,20092010,171,21.0,12.3,5,2.9,107,62.6,48,28.1,4,2.3,102.0,59.6,69.0,40.4,Queens,40.60198933600049,-73.76283432299965
2013,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391.0,401.0,364.0,1156.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,2.0,s,s,s,s,20102011,242,28.0,11.6,10,4.1,149,61.6,62,25.6,11,4.5,142.0,58.7,100.0,41.3,Queens,40.60198933600049,-73.76283432299965
2014,27Q302,"QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH, AND TECHNOLOGY",44,391.0,401.0,364.0,1156.0,129.98750867453157,198.6446911866759,154.64675592173018,Total Cohort,2006,2.0,s,s,s,s,20112012,310,33.0,10.6,13,4.2,187,60.3,93,30.0,14,4.5,169.0,54.5,141.0,45.5,Queens,40.60198933600049,-73.76283432299965
2030,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20052006,1715,47.0,2.7,87,5.1,1319,76.9,239,13.9,23,1.3,950.0,55.4,765.0,44.6,Queens,40.675526809000466,-73.78343251299964
2031,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20062007,1512,43.0,2.8,89,5.9,1157,76.5,197,13.0,21,1.4,839.0,55.5,673.0,44.5,Queens,40.675526809000466,-73.78343251299964
2032,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20072008,1366,52.0,3.8,82,6.0,1094,80.1,158,11.6,22,1.6,770.0,56.4,596.0,43.6,Queens,40.675526809000466,-73.78343251299964
2033,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20082009,1224,43.0,3.5,65,5.3,987,80.6,140,11.4,17,1.4,713.0,58.3,511.0,41.7,Queens,40.675526809000466,-73.78343251299964
2034,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20092010,1222,51.0,4.2,70,5.7,966,79.1,144,11.8,24,2.0,706.0,57.8,516.0,42.2,Queens,40.675526809000466,-73.78343251299964
2035,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20102011,1160,49.0,4.2,70,6.0,912,78.6,146,12.6,24,2.1,658.0,56.7,502.0,43.3,Queens,40.675526809000466,-73.78343251299964
2036,27Q400,AUGUST MARTIN HIGH SCHOOL,101,377.0,371.0,360.0,1108.0,19.0,28.0,154.64675592173018,Total Cohort,2006,288.0,154,53.5%,48,16.7%,20112012,1029,44.0,4.3,64,6.2,822,79.9,118,11.5,17,1.7,568.0,55.2,461.0,44.8,Queens,40.675526809000466,-73.78343251299964
2037,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20052006,3619,538.0,14.9,1171,32.4,482,13.3,1716,47.4,183,5.1,1863.0,51.5,1756.0,48.5,Queens,40.6956492220005,-73.83358480499966
2038,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20062007,3676,507.0,13.8,1110,30.2,490,13.3,1800,49.0,173,4.7,1883.0,51.2,1793.0,48.8,Queens,40.6956492220005,-73.83358480499966
2039,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20072008,3587,630.0,17.6,1020,28.4,534,14.9,1748,48.7,138,3.8,1842.0,51.4,1745.0,48.6,Queens,40.6956492220005,-73.83358480499966
2040,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20082009,3504,559.0,16.0,1049,29.9,551,15.7,1704,48.6,122,3.5,1840.0,52.5,1664.0,47.5,Queens,40.6956492220005,-73.83358480499966
2041,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20092010,3174,531.0,16.7,1050,33.1,482,15.2,1457,45.9,79,2.5,1625.0,51.2,1549.0,48.8,Queens,40.6956492220005,-73.83358480499966
2042,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20102011,2910,496.0,17.0,992,34.1,465,16.0,1372,47.1,70,2.4,1488.0,51.1,1422.0,48.9,Queens,40.6956492220005,-73.83358480499966
2043,27Q475,RICHMOND HILL HIGH SCHOOL,404,382.0,404.0,368.0,1154.0,142.0,170.0,55.0,Total Cohort,2006,867.0,451,52%,172,19.8%,20112012,2585,451.0,17.4,850,32.9,433,16.8,1200,46.4,82,3.2,1369.0,53.0,1216.0,47.0,Queens,40.6956492220005,-73.83358480499966
2044,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20052006,3358,227.0,6.8,969,28.9,911,27.1,1092,32.5,259,7.7,1819.0,54.2,1539.0,45.8,Queens,40.67983140100045,-73.83832266399962
2045,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20062007,3173,228.0,7.2,865,27.3,838,26.4,1102,34.7,204,6.4,1726.0,54.4,1447.0,45.6,Queens,40.67983140100045,-73.83832266399962
2046,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20072008,3259,310.0,9.5,832,25.5,915,28.1,1142,35.0,181,5.6,1749.0,53.7,1510.0,46.3,Queens,40.67983140100045,-73.83832266399962
2047,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20082009,3366,367.0,10.9,865,25.7,996,29.6,1189,35.3,151,4.5,1813.0,53.9,1553.0,46.1,Queens,40.67983140100045,-73.83832266399962
2048,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20092010,3247,446.0,13.7,874,26.9,915,28.2,1164,35.8,141,4.3,1782.0,54.9,1465.0,45.1,Queens,40.67983140100045,-73.83832266399962
2049,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20102011,3296,494.0,15.0,930,28.2,966,29.3,1207,36.6,146,4.4,1795.0,54.5,1501.0,45.5,Queens,40.67983140100045,-73.83832266399962
2050,27Q480,JOHN ADAMS HIGH SCHOOL,403,391.0,409.0,392.0,1192.0,140.0,168.0,33.0,Total Cohort,2006,808.0,460,56.9%,142,17.600000000000001%,20112012,3386,543.0,16.0,930,27.5,937,27.7,1256,37.1,122,3.6,1845.0,54.5,1541.0,45.5,Queens,40.67983140100045,-73.83832266399962
2051,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20062007,196,5.0,2.6,54,27.6,26,13.3,78,39.8,21,10.7,148.0,75.5,48.0,24.5,Queens,40.68939682600046,-73.84064100099965
2052,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20072008,384,2.0,0.5,106,27.6,37,9.6,146,38.0,56,14.6,258.0,67.2,126.0,32.8,Queens,40.68939682600046,-73.84064100099965
2053,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20082009,612,3.0,0.5,175,28.6,66,10.8,253,41.3,106,17.3,400.0,65.4,212.0,34.6,Queens,40.68939682600046,-73.84064100099965
2054,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20092010,837,5.0,0.6,240,28.7,89,10.6,329,39.3,148,17.7,540.0,64.5,297.0,35.5,Queens,40.68939682600046,-73.84064100099965
2055,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20102011,896,2.0,0.2,270,30.1,88,9.8,375,41.9,156,17.4,571.0,63.7,325.0,36.3,Queens,40.68939682600046,-73.84064100099965
2056,27Q650,"HIGH SCHOOL FOR CONSTRUCTION TRADES, ENGINEERING AND ARCHITECTURE",194,429.0,491.0,425.0,1345.0,91.0,109.0,21.0,Total Cohort,2006,177.0,156,88.1%,2,1.1%,20112012,924,4.0,0.4,284,30.7,104,11.3,384,41.6,142,15.4,622.0,67.3,302.0,32.7,Queens,40.68939682600046,-73.84064100099965
2069,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20052006,3689,381.0,10.3,819,22.2,396,10.7,942,25.5,1420,38.5,1813.0,49.1,1876.0,50.9,Queens,40.72943157200047,-73.84562907299966
2070,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20062007,3778,346.0,9.2,851,22.5,401,10.6,1034,27.4,1418,37.5,1884.0,49.9,1894.0,50.1,Queens,40.72943157200047,-73.84562907299966
2071,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20072008,3641,395.0,10.8,823,22.6,367,10.1,1055,29.0,1299,35.7,1856.0,51.0,1785.0,49.0,Queens,40.72943157200047,-73.84562907299966
2072,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20082009,3642,299.0,8.2,875,24.0,352,9.7,1083,29.7,1307,35.9,1879.0,51.6,1763.0,48.4,Queens,40.72943157200047,-73.84562907299966
2073,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20092010,3858,368.0,9.5,937,24.3,360,9.3,1142,29.6,1340,34.7,1945.0,50.4,1913.0,49.6,Queens,40.72943157200047,-73.84562907299966
2074,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20102011,3897,335.0,8.6,1021,26.2,346,8.9,1136,29.2,1352,34.7,1921.0,49.3,1976.0,50.7,Queens,40.72943157200047,-73.84562907299966
2075,28Q440,FOREST HILLS HIGH SCHOOL,762,456.0,497.0,454.0,1407.0,733.0,1116.0,526.0,Total Cohort,2006,959.0,811,84.6%,24,2.5%,20112012,3834,343.0,8.9,1017,26.5,346,9.0,1157,30.2,1292,33.7,1845.0,48.1,1989.0,51.9,Queens,40.72943157200047,-73.84562907299966
2076,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20052006,3329,349.0,10.5,829,24.9,1616,48.5,718,21.6,87,2.6,1380.0,41.5,1949.0,58.5,Queens,40.70875755500049,-73.80212748599969
2077,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20062007,3214,316.0,9.8,844,26.3,1555,48.4,677,21.1,83,2.6,1332.0,41.4,1882.0,58.6,Queens,40.70875755500049,-73.80212748599969
2078,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20072008,3349,410.0,12.2,898,26.8,1601,47.8,751,22.4,75,2.2,1404.0,41.9,1945.0,58.1,Queens,40.70875755500049,-73.80212748599969
2079,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20082009,3286,391.0,11.9,922,28.1,1540,46.9,729,22.2,67,2.0,1357.0,41.3,1929.0,58.7,Queens,40.70875755500049,-73.80212748599969
2080,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20092010,3118,406.0,13.0,933,29.9,1377,44.2,701,22.5,64,2.1,1312.0,42.1,1806.0,57.9,Queens,40.70875755500049,-73.80212748599969
2081,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20102011,3289,417.0,12.7,1122,34.1,1319,40.1,734,22.3,84,2.6,1449.0,44.1,1840.0,55.9,Queens,40.70875755500049,-73.80212748599969
2082,28Q505,HILLCREST HIGH SCHOOL,462,395.0,413.0,386.0,1194.0,241.0,362.0,50.0,Total Cohort,2006,766.0,490,64%,95,12.4%,20112012,3103,467.0,15.0,1134,36.5,1136,36.6,708,22.8,91,2.9,1429.0,46.1,1674.0,53.9,Queens,40.70875755500049,-73.80212748599969
2083,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20052006,2319,21.0,0.9,829,35.7,684,29.5,540,23.3,179,7.7,1531.0,66.0,788.0,34.0,Queens,40.71587626100046,-73.79882238899967
2084,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20062007,2643,15.0,0.6,964,36.5,769,29.1,642,24.3,157,5.9,1732.0,65.5,911.0,34.5,Queens,40.71587626100046,-73.79882238899967
2085,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20072008,2724,48.0,1.8,1094,40.2,777,28.5,686,25.2,157,5.8,1837.0,67.4,887.0,32.6,Queens,40.71587626100046,-73.79882238899967
2086,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20082009,2684,29.0,1.1,1150,42.8,723,26.9,675,25.1,124,4.6,1814.0,67.6,870.0,32.4,Queens,40.71587626100046,-73.79882238899967
2087,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20092010,2599,47.0,1.8,1194,45.9,681,26.2,598,23.0,108,4.2,1754.0,67.5,845.0,32.5,Queens,40.71587626100046,-73.79882238899967
2088,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20102011,2352,41.0,1.7,1145,48.7,580,24.7,527,22.4,82,3.5,1557.0,66.2,795.0,33.8,Queens,40.71587626100046,-73.79882238899967
2089,28Q620,THOMAS A. EDISON CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,422,452.0,478.0,442.0,1372.0,183.0,244.0,100.0,Total Cohort,2006,819.0,695,84.9%,44,5.4%,20112012,2252,32.0,1.4,1147,50.9,534,23.7,476,21.1,71,3.2,1465.0,65.1,787.0,34.9,Queens,40.71587626100046,-73.79882238899967
2090,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20052006,569,88.209375,0.0,165,29.0,291,51.1,88,15.5,17,3.0,212.0,37.3,357.0,62.7,Queens,40.71881009400045,-73.80650045499965
2091,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20062007,596,1.0,0.2,193,32.4,283,47.5,90,15.1,15,2.5,216.0,36.2,380.0,63.8,Queens,40.71881009400045,-73.80650045499965
2092,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20072008,612,88.209375,11.814323258869907,210,34.3,293,47.9,91,14.9,14,2.3,216.0,35.3,396.0,64.7,Queens,40.71881009400045,-73.80650045499965
2093,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20082009,623,88.209375,11.814323258869907,213,34.2,297,47.7,96,15.4,13,2.1,224.0,36.0,399.0,64.0,Queens,40.71881009400045,-73.80650045499965
2094,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20092010,640,88.209375,11.814323258869907,222,34.7,293,45.8,107,16.7,15,2.3,224.0,35.0,416.0,65.0,Queens,40.71881009400045,-73.80650045499965
2095,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20102011,632,88.209375,0.0,220,34.8,284,44.9,111,17.6,14,2.2,229.0,36.2,403.0,63.8,Queens,40.71881009400045,-73.80650045499965
2096,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,99,513.0,523.0,502.0,1538.0,89.0,136.0,57.0,Total Cohort,2006,117.0,109,93.2%,0,0%,20112012,783,1.0,0.1,286,36.5,351,44.8,123,15.7,21,2.7,298.0,38.1,485.0,61.9,Queens,40.71881009400045,-73.80650045499965
2099,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20052006,376,2.0,0.5,195,51.9,74,19.7,38,10.1,38,10.1,190.0,50.5,186.0,49.5,Queens,40.7009987670005,-73.79815352399964
2100,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20062007,383,1.0,0.3,226,59.0,74,19.3,40,10.4,42,11.0,191.0,49.9,192.0,50.1,Queens,40.7009987670005,-73.79815352399964
2101,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20072008,371,88.209375,11.814323258869907,227,61.2,63,17.0,34,9.2,47,12.7,176.0,47.4,195.0,52.6,Queens,40.7009987670005,-73.79815352399964
2102,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20082009,404,88.209375,0.0,261,64.6,57,14.1,36,8.9,50,12.4,200.0,49.5,204.0,50.5,Queens,40.7009987670005,-73.79815352399964
2103,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20092010,415,88.209375,11.814323258869907,275,66.3,60,14.5,39,9.4,41,9.9,219.0,52.8,196.0,47.2,Queens,40.7009987670005,-73.79815352399964
2104,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20102011,408,88.209375,11.814323258869907,290,71.1,47,11.5,34,8.3,36,8.8,227.0,55.6,181.0,44.4,Queens,40.7009987670005,-73.79815352399964
2105,28Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT YORK COLLEGE,121,612.0,660.0,596.0,1868.0,215.0,338.0,275.0,Total Cohort,2006,107.0,102,95.3%,0,0%,20112012,418,1.0,0.2,311,74.4,44,10.5,33,7.9,28,6.7,236.0,56.5,182.0,43.5,Queens,40.7009987670005,-73.79815352399964
2106,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20052006,488,6.0,1.2,19,3.9,354,72.5,83,17.0,12,2.5,215.0,44.1,273.0,55.9,Queens,40.68617808300047,-73.78408297499966
2107,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20062007,594,2.0,0.3,21,3.5,442,74.4,97,16.3,15,2.5,256.0,43.1,338.0,56.9,Queens,40.68617808300047,-73.78408297499966
2108,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20072008,559,6.0,1.1,28,5.0,419,75.0,85,15.2,13,2.3,267.0,47.8,292.0,52.2,Queens,40.68617808300047,-73.78408297499966
2109,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20082009,575,5.0,0.9,29,5.0,448,77.9,83,14.4,10,1.7,272.0,47.3,303.0,52.7,Queens,40.68617808300047,-73.78408297499966
2110,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20092010,565,6.0,1.1,33,5.8,454,80.4,69,12.2,6,1.1,274.0,48.5,291.0,51.5,Queens,40.68617808300047,-73.78408297499966
2111,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20102011,529,12.0,2.3,36,6.8,414,78.3,75,14.2,2,0.4,267.0,50.5,262.0,49.5,Queens,40.68617808300047,-73.78408297499966
2112,28Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBLIC SAFETY,74,406.0,406.0,384.0,1196.0,19.0,19.0,154.64675592173018,Total Cohort,2006,126.0,96,76.2%,10,7.9%,20112012,536,11.0,2.1,45,8.4,395,73.7,81,15.1,7,1.3,284.0,53.0,252.0,47.0,Queens,40.68617808300047,-73.78408297499966
